127.0.0.1, 2016-03-10 00:47:32, GET, /admin/static/_2.13.4/plugin_multiselect/jquery.multi-select.js, HTTP/1.1, 304, 0.088821
127.0.0.1, 2016-03-10 00:47:32, GET, /admin/static/_2.13.4/css/bootstrap_essentials.css, HTTP/1.1, 304, 0.008929
127.0.0.1, 2016-03-10 00:47:32, GET, /admin/static/_2.13.4/css/bootstrap-responsive.min.css, HTTP/1.1, 304, 0.013612
127.0.0.1, 2016-03-10 00:47:32, GET, /admin/static/_2.13.4/css/bootstrap.min.css, HTTP/1.1, 304, 0.003544
127.0.0.1, 2016-03-10 00:47:32, GET, /admin/static/_2.13.4/js/bootstrap.min.js, HTTP/1.1, 304, 0.002960
127.0.0.1, 2016-03-10 00:47:32, GET, /admin/static/_2.13.4/plugin_statebutton/js/bootstrap-switch.js, HTTP/1.1, 304, 0.016636
127.0.0.1, 2016-03-10 00:47:32, GET, /admin/static/_2.13.4/plugin_multiselect/start.js, HTTP/1.1, 304, 0.001354
127.0.0.1, 2016-03-10 00:47:32, GET, /favicon.ico, HTTP/1.1, 400, 0.000879
127.0.0.1, 2016-03-10 00:47:34, GET, /SPE/default/permiso_inscripcion_extratemporaneo, HTTP/1.1, 200, 0.258082
127.0.0.1, 2016-03-10 00:47:34, GET, /SPE/static/css/bootstrap.min.css, HTTP/1.1, 304, 0.000929
127.0.0.1, 2016-03-10 00:47:35, GET, /SPE/static/css/web2py-bootstrap3.css, HTTP/1.1, 304, 0.000950
127.0.0.1, 2016-03-10 00:47:35, GET, /SPE/static/css/general.css, HTTP/1.1, 404, 0.001164
127.0.0.1, 2016-03-10 00:47:35, GET, /SPE/static/css/navbar.css, HTTP/1.1, 304, 0.000913
127.0.0.1, 2016-03-10 00:47:35, GET, /SPE/static/css/footer.css, HTTP/1.1, 304, 0.000913
127.0.0.1, 2016-03-10 00:47:35, GET, /SPE/static/js/modernizr-2.8.3.min.js, HTTP/1.1, 304, 0.000997
127.0.0.1, 2016-03-10 00:47:35, GET, /SPE/static/js/jquery.js, HTTP/1.1, 304, 0.000903
127.0.0.1, 2016-03-10 00:47:35, GET, /SPE/static/css/calendar.css, HTTP/1.1, 304, 0.000964
127.0.0.1, 2016-03-10 00:47:35, GET, /SPE/static/js/calendar.js, HTTP/1.1, 304, 0.000986
127.0.0.1, 2016-03-10 00:47:35, GET, /SPE/static/js/web2py.js, HTTP/1.1, 304, 0.000995
127.0.0.1, 2016-03-10 00:47:35, GET, /SPE/static/js/bootstrap.min.js, HTTP/1.1, 304, 0.000945
127.0.0.1, 2016-03-10 00:47:35, GET, /SPE/static/js/web2py-bootstrap3.js, HTTP/1.1, 304, 0.000970
127.0.0.1, 2016-03-10 00:47:35, GET, /SPE/static/js/share.js, HTTP/1.1, 304, 0.001010
127.0.0.1, 2016-03-10 00:47:35, GET, /SPE/static/images/home/LogoUniversidadSimonBolivar.png, HTTP/1.1, 304, 0.000996
127.0.0.1, 2016-03-10 00:47:35, GET, /SPE/static/images/twitter.png, HTTP/1.1, 304, 0.000987
127.0.0.1, 2016-03-10 00:47:35, GET, /SPE/static/images/facebook.png, HTTP/1.1, 304, 0.001021
127.0.0.1, 2016-03-10 00:47:35, GET, /SPE/static/images/gplus-32.png, HTTP/1.1, 304, 0.000980
127.0.0.1, 2016-03-10 00:47:36, GET, /SPE/static/images/favicon.ico, HTTP/1.1, 200, 0.001071
127.0.0.1, 2016-03-10 00:47:49, GET, /admin/default/todolist.load, HTTP/1.1, 200, 0.082378
127.0.0.1, 2016-03-10 00:47:50, GET, /SPE/appadmin/hooks, HTTP/1.1, 200, 0.282427
127.0.0.1, 2016-03-10 00:47:50, POST, /admin/default/edit/SPE/views/default/permiso_inscripcion_extratemporaneo.html, HTTP/1.1, 200, 0.071751
127.0.0.1, 2016-03-10 00:47:53, GET, /SPE/default/permiso_inscripcion_extratemporaneo, HTTP/1.1, 200, 0.306614
127.0.0.1, 2016-03-10 00:47:53, GET, /SPE/static/css/bootstrap.min.css, HTTP/1.1, 304, 0.001013
127.0.0.1, 2016-03-10 00:47:53, GET, /SPE/static/css/web2py-bootstrap3.css, HTTP/1.1, 304, 0.000957
127.0.0.1, 2016-03-10 00:47:53, GET, /SPE/static/css/general.css, HTTP/1.1, 404, 0.000857
127.0.0.1, 2016-03-10 00:47:53, GET, /SPE/static/css/navbar.css, HTTP/1.1, 304, 0.001046
127.0.0.1, 2016-03-10 00:47:53, GET, /SPE/static/css/footer.css, HTTP/1.1, 304, 0.000957
127.0.0.1, 2016-03-10 00:47:53, GET, /SPE/static/js/modernizr-2.8.3.min.js, HTTP/1.1, 304, 0.000961
127.0.0.1, 2016-03-10 00:47:53, GET, /SPE/static/js/jquery.js, HTTP/1.1, 304, 0.001063
127.0.0.1, 2016-03-10 00:47:53, GET, /SPE/static/css/calendar.css, HTTP/1.1, 304, 0.000961
127.0.0.1, 2016-03-10 00:47:53, GET, /SPE/static/js/calendar.js, HTTP/1.1, 304, 0.001038
127.0.0.1, 2016-03-10 00:47:53, GET, /SPE/static/js/web2py.js, HTTP/1.1, 304, 0.000943
127.0.0.1, 2016-03-10 00:47:53, GET, /SPE/static/js/bootstrap.min.js, HTTP/1.1, 304, 0.000952
127.0.0.1, 2016-03-10 00:47:53, GET, /SPE/static/js/web2py-bootstrap3.js, HTTP/1.1, 304, 0.000943
127.0.0.1, 2016-03-10 00:47:53, GET, /SPE/static/js/share.js, HTTP/1.1, 304, 0.000952
127.0.0.1, 2016-03-10 00:47:53, GET, /SPE/static/images/home/LogoUniversidadSimonBolivar.png, HTTP/1.1, 304, 0.000981
127.0.0.1, 2016-03-10 00:47:54, GET, /SPE/static/images/twitter.png, HTTP/1.1, 304, 0.005072
127.0.0.1, 2016-03-10 00:47:54, GET, /SPE/static/images/facebook.png, HTTP/1.1, 304, 0.001211
127.0.0.1, 2016-03-10 00:47:55, GET, /SPE/static/images/gplus-32.png, HTTP/1.1, 304, 0.001030
127.0.0.1, 2016-03-10 00:47:55, GET, /SPE/static/images/favicon.ico, HTTP/1.1, 200, 0.001091
127.0.0.1, 2016-03-10 00:48:08, POST, /admin/default/edit/SPE/views/default/permiso_inscripcion_extratemporaneo.html, HTTP/1.1, 200, 0.165306
127.0.0.1, 2016-03-10 00:48:10, GET, /SPE/default/permiso_inscripcion_extratemporaneo, HTTP/1.1, 200, 0.359989
127.0.0.1, 2016-03-10 00:48:10, GET, /SPE/static/css/bootstrap.min.css, HTTP/1.1, 304, 0.001028
127.0.0.1, 2016-03-10 00:48:10, GET, /SPE/static/css/web2py-bootstrap3.css, HTTP/1.1, 304, 0.001172
127.0.0.1, 2016-03-10 00:48:10, GET, /SPE/static/css/general.css, HTTP/1.1, 404, 0.000899
127.0.0.1, 2016-03-10 00:48:10, GET, /SPE/static/css/navbar.css, HTTP/1.1, 304, 0.000974
127.0.0.1, 2016-03-10 00:48:10, GET, /SPE/static/css/footer.css, HTTP/1.1, 304, 0.001278
127.0.0.1, 2016-03-10 00:48:10, GET, /SPE/static/js/modernizr-2.8.3.min.js, HTTP/1.1, 304, 0.001630
127.0.0.1, 2016-03-10 00:48:10, GET, /SPE/static/js/jquery.js, HTTP/1.1, 304, 0.000959
127.0.0.1, 2016-03-10 00:48:10, GET, /SPE/static/css/calendar.css, HTTP/1.1, 304, 0.000977
127.0.0.1, 2016-03-10 00:48:10, GET, /SPE/static/js/calendar.js, HTTP/1.1, 304, 0.000962
127.0.0.1, 2016-03-10 00:48:10, GET, /SPE/static/js/web2py.js, HTTP/1.1, 304, 0.000948
127.0.0.1, 2016-03-10 00:48:10, GET, /SPE/static/js/bootstrap.min.js, HTTP/1.1, 304, 0.000920
127.0.0.1, 2016-03-10 00:48:10, GET, /SPE/static/js/web2py-bootstrap3.js, HTTP/1.1, 304, 0.000907
127.0.0.1, 2016-03-10 00:48:10, GET, /SPE/static/js/share.js, HTTP/1.1, 304, 0.000991
127.0.0.1, 2016-03-10 00:48:10, GET, /SPE/static/images/home/LogoUniversidadSimonBolivar.png, HTTP/1.1, 304, 0.000909
127.0.0.1, 2016-03-10 00:48:11, GET, /SPE/static/images/twitter.png, HTTP/1.1, 304, 0.000989
127.0.0.1, 2016-03-10 00:48:11, GET, /SPE/static/images/facebook.png, HTTP/1.1, 304, 0.004673
127.0.0.1, 2016-03-10 00:48:11, GET, /SPE/static/images/gplus-32.png, HTTP/1.1, 304, 0.001547
127.0.0.1, 2016-03-10 00:48:11, GET, /SPE/static/images/favicon.ico, HTTP/1.1, 200, 0.001034
127.0.0.1, 2016-03-10 00:48:49, GET, /admin/default/todolist.load, HTTP/1.1, 200, 0.092245
127.0.0.1, 2016-03-10 00:48:50, GET, /SPE/appadmin/hooks, HTTP/1.1, 200, 0.342140
127.0.0.1, 2016-03-10 00:49:27, POST, /admin/default/edit/SPE/models/db.py, HTTP/1.1, 200, 0.072743
127.0.0.1, 2016-03-10 00:49:31, GET, /SPE/default/permiso_inscripcion_extratemporaneo, HTTP/1.1, 200, 0.338369
127.0.0.1, 2016-03-10 00:49:31, GET, /SPE/static/css/bootstrap.min.css, HTTP/1.1, 304, 0.000940
127.0.0.1, 2016-03-10 00:49:31, GET, /SPE/static/css/web2py-bootstrap3.css, HTTP/1.1, 304, 0.000892
127.0.0.1, 2016-03-10 00:49:31, GET, /SPE/static/css/general.css, HTTP/1.1, 404, 0.000877
127.0.0.1, 2016-03-10 00:49:31, GET, /SPE/static/css/navbar.css, HTTP/1.1, 304, 0.000943
127.0.0.1, 2016-03-10 00:49:32, GET, /SPE/static/css/footer.css, HTTP/1.1, 304, 0.000953
127.0.0.1, 2016-03-10 00:49:32, GET, /SPE/static/js/modernizr-2.8.3.min.js, HTTP/1.1, 304, 0.001040
127.0.0.1, 2016-03-10 00:49:32, GET, /SPE/static/js/jquery.js, HTTP/1.1, 304, 0.001166
127.0.0.1, 2016-03-10 00:49:32, GET, /SPE/static/css/calendar.css, HTTP/1.1, 304, 0.000953
127.0.0.1, 2016-03-10 00:49:32, GET, /SPE/static/js/calendar.js, HTTP/1.1, 304, 0.000995
127.0.0.1, 2016-03-10 00:49:32, GET, /SPE/static/js/web2py.js, HTTP/1.1, 304, 0.001044
127.0.0.1, 2016-03-10 00:49:32, GET, /SPE/static/js/bootstrap.min.js, HTTP/1.1, 304, 0.000956
127.0.0.1, 2016-03-10 00:49:32, GET, /SPE/static/js/web2py-bootstrap3.js, HTTP/1.1, 304, 0.000932
127.0.0.1, 2016-03-10 00:49:32, GET, /SPE/static/js/share.js, HTTP/1.1, 304, 0.000930
127.0.0.1, 2016-03-10 00:49:32, GET, /SPE/static/images/home/LogoUniversidadSimonBolivar.png, HTTP/1.1, 304, 0.000913
127.0.0.1, 2016-03-10 00:49:32, GET, /SPE/static/images/twitter.png, HTTP/1.1, 304, 0.001008
127.0.0.1, 2016-03-10 00:49:32, GET, /SPE/static/images/facebook.png, HTTP/1.1, 304, 0.001019
127.0.0.1, 2016-03-10 00:49:32, GET, /SPE/static/images/gplus-32.png, HTTP/1.1, 304, 0.000998
127.0.0.1, 2016-03-10 00:49:32, GET, /SPE/static/images/favicon.ico, HTTP/1.1, 200, 0.001192
127.0.0.1, 2016-03-10 00:49:49, GET, /admin/default/todolist.load, HTTP/1.1, 200, 0.080919
127.0.0.1, 2016-03-10 00:49:50, GET, /SPE/appadmin/hooks, HTTP/1.1, 200, 0.214614
127.0.0.1, 2016-03-10 00:50:49, GET, /admin/default/todolist.load, HTTP/1.1, 200, 0.164347
127.0.0.1, 2016-03-10 00:50:50, GET, /SPE/appadmin/hooks, HTTP/1.1, 200, 0.330919
127.0.0.1, 2016-03-10 00:51:00, GET, /SPE/default/permiso_inscripcion_extratemporaneo, HTTP/1.1, 200, 0.303577
127.0.0.1, 2016-03-10 00:51:00, GET, /SPE/static/css/general.css, HTTP/1.1, 404, 0.000961
127.0.0.1, 2016-03-10 00:51:02, GET, /SPE/default/retirar_pasantia, HTTP/1.1, 200, 0.259107
127.0.0.1, 2016-03-10 00:51:02, GET, /SPE/static/css/general.css, HTTP/1.1, 404, 0.001272
127.0.0.1, 2016-03-10 00:51:07, GET, /SPE/default/justificar_retiro_empresa, HTTP/1.1, 200, 0.272755
127.0.0.1, 2016-03-10 00:51:07, GET, /SPE/static/css/general.css, HTTP/1.1, 404, 0.000880
127.0.0.1, 2016-03-10 00:51:11, GET, /SPE/Formularios/registrar_empresa, HTTP/1.1, 200, 0.662623
127.0.0.1, 2016-03-10 00:51:11, GET, /SPE/static/css/general.css, HTTP/1.1, 404, 0.000993
127.0.0.1, 2016-03-10 00:51:51, GET, /SPE/Formularios/registrar_empresa, HTTP/1.1, 200, 0.802597
127.0.0.1, 2016-03-10 00:51:51, GET, /SPE/static/css/bootstrap.min.css, HTTP/1.1, 304, 0.000926
127.0.0.1, 2016-03-10 00:51:51, GET, /SPE/static/css/web2py-bootstrap3.css, HTTP/1.1, 304, 0.000998
127.0.0.1, 2016-03-10 00:51:51, GET, /SPE/static/css/general.css, HTTP/1.1, 404, 0.000999
127.0.0.1, 2016-03-10 00:51:51, GET, /SPE/static/css/navbar.css, HTTP/1.1, 304, 0.001022
127.0.0.1, 2016-03-10 00:51:51, GET, /SPE/static/css/footer.css, HTTP/1.1, 304, 0.000945
127.0.0.1, 2016-03-10 00:51:51, GET, /SPE/static/js/modernizr-2.8.3.min.js, HTTP/1.1, 304, 0.000948
127.0.0.1, 2016-03-10 00:51:51, GET, /SPE/static/js/jquery.js, HTTP/1.1, 304, 0.000995
127.0.0.1, 2016-03-10 00:51:52, GET, /SPE/static/css/calendar.css, HTTP/1.1, 304, 0.002782
127.0.0.1, 2016-03-10 00:51:52, GET, /SPE/static/js/calendar.js, HTTP/1.1, 304, 0.000977
127.0.0.1, 2016-03-10 00:51:52, GET, /SPE/static/js/web2py.js, HTTP/1.1, 304, 0.000941
127.0.0.1, 2016-03-10 00:51:52, GET, /SPE/static/js/bootstrap.min.js, HTTP/1.1, 304, 0.000944
127.0.0.1, 2016-03-10 00:51:52, GET, /SPE/static/js/web2py-bootstrap3.js, HTTP/1.1, 304, 0.000931
127.0.0.1, 2016-03-10 00:51:52, GET, /SPE/static/js/share.js, HTTP/1.1, 304, 0.000943
127.0.0.1, 2016-03-10 00:51:52, GET, /SPE/static/images/home/LogoUniversidadSimonBolivar.png, HTTP/1.1, 304, 0.001011
127.0.0.1, 2016-03-10 00:51:52, GET, /admin/default/todolist.load, HTTP/1.1, 200, 0.392309
127.0.0.1, 2016-03-10 00:51:53, GET, /SPE/appadmin/hooks, HTTP/1.1, 200, 0.992433
127.0.0.1, 2016-03-10 00:51:53, GET, /SPE/static/images/twitter.png, HTTP/1.1, 304, 0.001002
127.0.0.1, 2016-03-10 00:51:53, GET, /SPE/static/images/facebook.png, HTTP/1.1, 304, 0.000974
127.0.0.1, 2016-03-10 00:51:53, GET, /SPE/static/images/gplus-32.png, HTTP/1.1, 304, 0.000947
127.0.0.1, 2016-03-10 00:51:53, GET, /SPE/static/images/favicon.ico, HTTP/1.1, 200, 0.001079
127.0.0.1, 2016-03-10 00:52:58, GET, /admin/default/todolist.load, HTTP/1.1, 200, 0.083942
127.0.0.1, 2016-03-10 00:52:58, GET, /SPE/appadmin/hooks, HTTP/1.1, 200, 0.244643
127.0.0.1, 2016-03-10 00:53:58, GET, /admin/default/todolist.load, HTTP/1.1, 200, 0.471561
127.0.0.1, 2016-03-10 00:53:59, GET, /SPE/appadmin/hooks, HTTP/1.1, 200, 1.338760
127.0.0.1, 2016-03-10 00:54:16, GET, /admin/default/edit/SPE/models/menu.py, HTTP/1.1, 200, 0.095432
127.0.0.1, 2016-03-10 00:54:17, POST, /admin/debug/list_breakpoints, HTTP/1.1, 200, 0.052512
127.0.0.1, 2016-03-10 00:54:32, POST, /admin/default/edit/SPE/models/menu.py, HTTP/1.1, 200, 0.089749
127.0.0.1, 2016-03-10 00:54:44, GET, /SPE/Formularios/registrar_empresa, HTTP/1.1, 200, 0.688144
127.0.0.1, 2016-03-10 00:54:44, GET, /SPE/static/css/bootstrap.min.css, HTTP/1.1, 304, 0.000959
127.0.0.1, 2016-03-10 00:54:44, GET, /SPE/static/css/web2py-bootstrap3.css, HTTP/1.1, 304, 0.001031
127.0.0.1, 2016-03-10 00:54:44, GET, /SPE/static/css/general.css, HTTP/1.1, 404, 0.000910
127.0.0.1, 2016-03-10 00:54:44, GET, /SPE/static/css/navbar.css, HTTP/1.1, 304, 0.000948
127.0.0.1, 2016-03-10 00:54:44, GET, /SPE/static/css/footer.css, HTTP/1.1, 304, 0.000944
127.0.0.1, 2016-03-10 00:54:44, GET, /SPE/static/js/modernizr-2.8.3.min.js, HTTP/1.1, 304, 0.000920
127.0.0.1, 2016-03-10 00:54:44, GET, /SPE/static/js/jquery.js, HTTP/1.1, 304, 0.000927
127.0.0.1, 2016-03-10 00:54:44, GET, /SPE/static/css/calendar.css, HTTP/1.1, 304, 0.000918
127.0.0.1, 2016-03-10 00:54:44, GET, /SPE/static/js/calendar.js, HTTP/1.1, 304, 0.001005
127.0.0.1, 2016-03-10 00:54:44, GET, /SPE/static/js/web2py.js, HTTP/1.1, 304, 0.000943
127.0.0.1, 2016-03-10 00:54:44, GET, /SPE/static/js/bootstrap.min.js, HTTP/1.1, 304, 0.000947
127.0.0.1, 2016-03-10 00:54:44, GET, /SPE/static/js/web2py-bootstrap3.js, HTTP/1.1, 304, 0.000962
127.0.0.1, 2016-03-10 00:54:44, GET, /SPE/static/js/share.js, HTTP/1.1, 304, 0.001002
127.0.0.1, 2016-03-10 00:54:44, GET, /SPE/static/images/home/LogoUniversidadSimonBolivar.png, HTTP/1.1, 304, 0.001000
127.0.0.1, 2016-03-10 00:54:45, GET, /SPE/static/images/twitter.png, HTTP/1.1, 304, 0.001005
127.0.0.1, 2016-03-10 00:54:45, GET, /SPE/static/images/facebook.png, HTTP/1.1, 304, 0.001462
127.0.0.1, 2016-03-10 00:54:45, GET, /SPE/static/images/gplus-32.png, HTTP/1.1, 304, 0.000995
127.0.0.1, 2016-03-10 00:54:46, GET, /SPE/static/images/favicon.ico, HTTP/1.1, 200, 0.001093
127.0.0.1, 2016-03-10 00:54:49, GET, /SPE/default/justificar_retiro_empresa, HTTP/1.1, 200, 0.216376
127.0.0.1, 2016-03-10 00:54:53, GET, /SPE/Formularios/carta_motivo_profesor, HTTP/1.1, 404, 0.208232
127.0.0.1, 2016-03-10 00:54:53, GET, /favicon.ico, HTTP/1.1, 400, 0.000757
127.0.0.1, 2016-03-10 00:54:58, GET, /admin/default/todolist.load, HTTP/1.1, 200, 0.077547
127.0.0.1, 2016-03-10 00:54:58, GET, /SPE/appadmin/hooks, HTTP/1.1, 200, 0.257938
127.0.0.1, 2016-03-10 00:55:03, GET, /admin/default/edit/SPE/views/default/justificar_retiro_profesor.html, HTTP/1.1, 200, 0.139996
127.0.0.1, 2016-03-10 00:55:03, POST, /admin/debug/list_breakpoints, HTTP/1.1, 200, 0.048958
127.0.0.1, 2016-03-10 00:55:14, GET, /admin/default/edit/SPE/views/Formularios/registrar_empresa.html, HTTP/1.1, 303, 0.046587
127.0.0.1, 2016-03-10 00:55:15, GET, /admin/default/site, HTTP/1.1, 200, 0.159572
127.0.0.1, 2016-03-10 00:55:58, GET, /admin/default/todolist.load, HTTP/1.1, 200, 0.073744
127.0.0.1, 2016-03-10 00:55:58, GET, /SPE/appadmin/hooks, HTTP/1.1, 200, 0.186671
127.0.0.1, 2016-03-10 00:56:09, GET, /SPE/default/justificar_retiro_empresa, HTTP/1.1, 200, 0.369030
127.0.0.1, 2016-03-10 00:56:23, GET, /admin/default/edit/SPE/controllers/Formularios.py, HTTP/1.1, 200, 0.085790
127.0.0.1, 2016-03-10 00:56:23, POST, /admin/debug/list_breakpoints, HTTP/1.1, 200, 0.041677
127.0.0.1, 2016-03-10 00:56:58, GET, /admin/default/todolist.load, HTTP/1.1, 200, 0.109611
127.0.0.1, 2016-03-10 00:56:58, GET, /SPE/appadmin/hooks, HTTP/1.1, 200, 0.250201
127.0.0.1, 2016-03-10 00:57:09, POST, /admin/default/edit/SPE/controllers/Formularios.py, HTTP/1.1, 200, 0.095812
127.0.0.1, 2016-03-10 00:57:19, POST, /admin/default/edit/SPE/controllers/Formularios.py, HTTP/1.1, 200, 0.074566
127.0.0.1, 2016-03-10 00:57:38, GET, /admin/default/edit/SPE/views/Formularios/registrar_empresa.html, HTTP/1.1, 303, 0.060347
127.0.0.1, 2016-03-10 00:57:38, GET, /admin/default/site, HTTP/1.1, 200, 0.153039
127.0.0.1, 2016-03-10 00:57:58, GET, /admin/default/todolist.load, HTTP/1.1, 200, 0.073550
127.0.0.1, 2016-03-10 00:57:58, GET, /SPE/appadmin/hooks, HTTP/1.1, 200, 0.216685
127.0.0.1, 2016-03-10 00:58:48, GET, /admin/default/edit/SPE/models/db.py, HTTP/1.1, 200, 0.218537
127.0.0.1, 2016-03-10 00:58:48, GET, /admin/static/_2.13.4/js/jquery.js, HTTP/1.1, 304, 0.000930
127.0.0.1, 2016-03-10 00:58:48, GET, /admin/static/_2.13.4/css/calendar.css, HTTP/1.1, 304, 0.001008
127.0.0.1, 2016-03-10 00:58:48, GET, /admin/static/_2.13.4/js/calendar.js, HTTP/1.1, 304, 0.001116
127.0.0.1, 2016-03-10 00:58:48, GET, /admin/static/_2.13.4/js/web2py.js, HTTP/1.1, 304, 0.001059
127.0.0.1, 2016-03-10 00:58:48, GET, /admin/static/_2.13.4/plugin_multiselect/multi-select.css, HTTP/1.1, 304, 0.000954
127.0.0.1, 2016-03-10 00:58:48, GET, /admin/static/_2.13.4/plugin_multiselect/jquery.multi-select.js, HTTP/1.1, 304, 0.000939
127.0.0.1, 2016-03-10 00:58:48, GET, /admin/static/_2.13.4/plugin_multiselect/start.js, HTTP/1.1, 304, 0.000941
127.0.0.1, 2016-03-10 00:58:48, GET, /admin/static/_2.13.4/plugin_statebutton/css/bootstrap-switch.css, HTTP/1.1, 304, 0.000916
127.0.0.1, 2016-03-10 00:58:48, GET, /admin/static/_2.13.4/css/bootstrap.min.css, HTTP/1.1, 304, 0.000953
127.0.0.1, 2016-03-10 00:58:48, GET, /admin/static/_2.13.4/css/bootstrap_essentials.css, HTTP/1.1, 304, 0.004703
127.0.0.1, 2016-03-10 00:58:48, GET, /admin/static/_2.13.4/css/bootstrap-responsive.min.css, HTTP/1.1, 304, 0.000952
127.0.0.1, 2016-03-10 00:58:48, GET, /admin/static/_2.13.4/codemirror/addon/dialog/dialog.css, HTTP/1.1, 304, 0.011407
127.0.0.1, 2016-03-10 00:58:48, GET, /admin/static/_2.13.4/codemirror/theme/web2py.css, HTTP/1.1, 304, 0.037045
127.0.0.1, 2016-03-10 00:58:48, GET, /admin/static/_2.13.4/codemirror/lib/codemirror.css, HTTP/1.1, 304, 0.052015
127.0.0.1, 2016-03-10 00:58:48, GET, /admin/static/_2.13.4/codemirror/addon/display/fullscreen.css, HTTP/1.1, 304, 0.042765
127.0.0.1, 2016-03-10 00:58:48, GET, /admin/static/_2.13.4/codemirror/addon/fold/foldgutter.css, HTTP/1.1, 304, 0.011740
127.0.0.1, 2016-03-10 00:58:48, GET, /admin/static/_2.13.4/codemirror/addon/hint/show-hint.css, HTTP/1.1, 304, 0.065685
127.0.0.1, 2016-03-10 00:58:48, GET, /admin/static/_2.13.4/css/typeahead.js-bootstrap.css, HTTP/1.1, 304, 0.012399
127.0.0.1, 2016-03-10 00:58:49, GET, /admin/static/_2.13.4/css/web2py-codemirror.css, HTTP/1.1, 304, 0.001430
127.0.0.1, 2016-03-10 00:58:49, GET, /admin/static/_2.13.4/plugin_statebutton/js/bootstrap-switch.js, HTTP/1.1, 304, 0.000955
127.0.0.1, 2016-03-10 00:58:49, GET, /admin/static/_2.13.4/codemirror/addon/edit/matchbrackets.js, HTTP/1.1, 304, 0.001684
127.0.0.1, 2016-03-10 00:58:49, GET, /admin/static/_2.13.4/codemirror/lib/codemirror.js, HTTP/1.1, 304, 0.005529
127.0.0.1, 2016-03-10 00:58:49, GET, /admin/static/_2.13.4/codemirror/addon/edit/closetag.js, HTTP/1.1, 304, 0.015860
127.0.0.1, 2016-03-10 00:58:49, GET, /admin/static/_2.13.4/codemirror/mode/javascript/javascript.js, HTTP/1.1, 304, 0.006066
127.0.0.1, 2016-03-10 00:58:49, GET, /admin/static/_2.13.4/codemirror/mode/python/python.js, HTTP/1.1, 304, 0.011361
127.0.0.1, 2016-03-10 00:58:49, GET, /admin/static/_2.13.4/codemirror/mode/css/css.js, HTTP/1.1, 304, 0.014944
127.0.0.1, 2016-03-10 00:58:49, GET, /admin/static/_2.13.4/codemirror/mode/htmlmixed/htmlmixed.js, HTTP/1.1, 304, 0.004091
127.0.0.1, 2016-03-10 00:58:49, GET, /admin/static/_2.13.4/codemirror/addon/hint/show-hint.js, HTTP/1.1, 304, 0.001954
127.0.0.1, 2016-03-10 00:58:49, GET, /admin/static/_2.13.4/codemirror/mode/xml/xml.js, HTTP/1.1, 304, 0.003696
127.0.0.1, 2016-03-10 00:58:49, GET, /admin/static/_2.13.4/codemirror/addon/hint/python-hint.js, HTTP/1.1, 304, 0.001358
127.0.0.1, 2016-03-10 00:58:49, GET, /admin/static/_2.13.4/codemirror/addon/search/search.js, HTTP/1.1, 304, 0.003037
127.0.0.1, 2016-03-10 00:58:49, GET, /admin/static/_2.13.4/codemirror/addon/search/searchcursor.js, HTTP/1.1, 304, 0.002626
127.0.0.1, 2016-03-10 00:58:49, GET, /admin/static/_2.13.4/codemirror/addon/dialog/dialog.js, HTTP/1.1, 304, 0.001379
127.0.0.1, 2016-03-10 00:58:49, GET, /admin/static/_2.13.4/codemirror/addon/edit/trailingspace.js, HTTP/1.1, 304, 0.001352
127.0.0.1, 2016-03-10 00:58:49, GET, /admin/static/_2.13.4/codemirror/addon/display/fullscreen.js, HTTP/1.1, 304, 0.001578
127.0.0.1, 2016-03-10 00:58:49, GET, /admin/static/_2.13.4/codemirror/addon/fold/foldgutter.js, HTTP/1.1, 304, 0.001455
127.0.0.1, 2016-03-10 00:58:49, GET, /admin/static/_2.13.4/codemirror/addon/selection/active-line.js, HTTP/1.1, 304, 0.013847
127.0.0.1, 2016-03-10 00:58:49, GET, /admin/static/_2.13.4/codemirror/addon/fold/foldcode.js, HTTP/1.1, 304, 0.001542
127.0.0.1, 2016-03-10 00:58:49, GET, /admin/static/_2.13.4/codemirror/addon/fold/brace-fold.js, HTTP/1.1, 304, 0.001443
127.0.0.1, 2016-03-10 00:58:49, GET, /admin/static/_2.13.4/codemirror/addon/fold/xml-fold.js, HTTP/1.1, 304, 0.010476
127.0.0.1, 2016-03-10 00:58:49, GET, /admin/static/_2.13.4/codemirror/addon/fold/comment-fold.js, HTTP/1.1, 304, 0.001468
127.0.0.1, 2016-03-10 00:58:49, GET, /admin/static/_2.13.4/codemirror/addon/fold/indent-fold.js, HTTP/1.1, 304, 0.003881
127.0.0.1, 2016-03-10 00:58:49, GET, /admin/static/_2.13.4/codemirror/addon/comment/comment.js, HTTP/1.1, 304, 0.001533
127.0.0.1, 2016-03-10 00:58:49, GET, /admin/static/_2.13.4/codemirror/emmet.min.js, HTTP/1.1, 304, 0.006110
127.0.0.1, 2016-03-10 00:58:49, GET, /admin/static/_2.13.4/js/ajax_editor.js, HTTP/1.1, 304, 0.008333
127.0.0.1, 2016-03-10 00:58:49, GET, /admin/static/_2.13.4/js/typeahead.min.js, HTTP/1.1, 304, 0.003784
127.0.0.1, 2016-03-10 00:58:49, GET, /admin/static/_2.13.4/js/hogan-2.0.0.js, HTTP/1.1, 304, 0.003617
127.0.0.1, 2016-03-10 00:58:49, GET, /admin/static/_2.13.4/js/bootstrap.min.js, HTTP/1.1, 304, 0.000974
